	mouseSampleTag5	mouseSampleTag6	mouseSampleTag7	mouseSampleTag8	mouseSampleTag9	TagIDs
Aoki_602091	1.7789925077283	-0.443088918073181	-0.274073470650064	-0.530915059502527	-0.530915059502527	mouseSampleTag5
Aoki_802571	1.77804620953723	-0.442595007813666	-0.265921127642254	-0.534765037040654	-0.534765037040654	mouseSampleTag5
Aoki_47075	1.7788176390825	-0.454733630358385	-0.26887820677897	-0.527602900972575	-0.527602900972575	mouseSampleTag5
Aoki_802699	1.77959186586052	-0.435941798489693	-0.28213447321835	-0.530757797076239	-0.530757797076239	mouseSampleTag5
Aoki_538045	1.78005368368393	-0.451702781908426	-0.281122588104906	-0.523614156835297	-0.523614156835297	mouseSampleTag5
Aoki_775624	1.78010832147336	-0.443464308924993	-0.284272466799984	-0.526185772874193	-0.526185772874193	mouseSampleTag5
Aoki_47179	1.77612001641547	-0.44150581142979	-0.250382989475493	-0.542115607755093	-0.542115607755093	mouseSampleTag5
Aoki_457238	1.77598153604005	-0.453672939125475	-0.245428623250414	-0.538439986832083	-0.538439986832083	mouseSampleTag5
Aoki_486313	1.77395068585997	-0.457403622951794	-0.228903789650755	-0.543821636628709	-0.543821636628709	mouseSampleTag5
Aoki_286151	1.77431397377939	-0.455642311907471	-0.232082956448436	-0.543294352711743	-0.543294352711743	mouseSampleTag5
Aoki_819618	1.774165567846	-0.455032061470155	-0.231153223170475	-0.543990141602684	-0.543990141602684	mouseSampleTag5
Aoki_49887	1.77376620759284	-0.469780746174598	-0.224476510495604	-0.539754475461322	-0.539754475461322	mouseSampleTag5
Aoki_442036	1.77312520307533	-0.463053213600057	-0.221419470280704	-0.544326259597285	-0.544326259597285	mouseSampleTag5
Aoki_716133	1.7732935029882	-0.467143519468004	-0.221637126321217	-0.542256428599491	-0.542256428599491	mouseSampleTag5
Aoki_28654	1.76378103845373	-0.440858909374863	-0.168521538851047	-0.577200295113909	-0.577200295113909	mouseSampleTag5
Aoki_443808	1.76536598642196	-0.436184170426251	-0.179345856075851	-0.574917979959929	-0.574917979959929	mouseSampleTag5
Aoki_632469	1.76260628732436	-0.454855528558467	-0.157522904239268	-0.575113927263312	-0.575113927263312	mouseSampleTag5
Aoki_32505	1.7615196585082	-0.438589479588642	-0.156598642702715	-0.583165768108423	-0.583165768108423	mouseSampleTag5
Aoki_551303	1.76180377713948	-0.438669767227423	-0.15813704847673	-0.582498480717663	-0.582498480717663	mouseSampleTag5
Aoki_822478	1.76203773891601	-0.488959446335607	-0.146391942599213	-0.563343174990595	-0.563343174990595	mouseSampleTag5
Aoki_211633	1.76147289845464	-0.481854207687846	-0.144615516342865	-0.567501587211966	-0.567501587211966	mouseSampleTag5
Aoki_804477	1.76194019017544	-0.475226278014722	-0.14860814316121	-0.569052884499754	-0.569052884499754	mouseSampleTag5
Aoki_354725	1.76525812391208	-0.46550459970514	-0.169876305792373	-0.564938609207281	-0.564938609207281	mouseSampleTag5
Aoki_369884	1.76681510422057	-0.463746559915231	-0.1796568310732	-0.561705856616069	-0.561705856616069	mouseSampleTag5
Aoki_757559	1.76752929879021	-0.46533211027719	-0.183643376305109	-0.559276906103956	-0.559276906103956	mouseSampleTag5
Aoki_160673	1.77135053672127	-0.394065667930586	-0.235898497486778	-0.570693185651956	-0.570693185651956	mouseSampleTag5
Aoki_311144	1.7694578474646	-0.385501037594564	-0.227563520005052	-0.578196644932491	-0.578196644932491	mouseSampleTag5
Aoki_615883	1.76615802502215	-0.390988288481786	-0.203504246106801	-0.58583274521678	-0.58583274521678	mouseSampleTag5
Aoki_306148	1.76872374515804	-0.403216236697054	-0.213651659806282	-0.57592792432735	-0.57592792432735	mouseSampleTag5
Aoki_410257	1.76689807340637	-0.409523749116556	-0.199203982292369	-0.579085170998723	-0.579085170998723	mouseSampleTag5
Aoki_180134	1.76869869186356	-0.437394976934701	-0.199362898083601	-0.565970408422626	-0.565970408422626	mouseSampleTag5
Aoki_272737	1.77015315919382	-0.43948192567055	-0.208064988665733	-0.561303122428769	-0.561303122428769	mouseSampleTag5
Aoki_276921	1.76713667895323	-0.439071577197323	-0.189015170014607	-0.569524965870652	-0.569524965870652	mouseSampleTag5
Aoki_849928	1.76809600122834	-0.424701701208643	-0.200283009123353	-0.57155564544817	-0.57155564544817	mouseSampleTag5
Aoki_317644	1.77368710109708	-0.432541260226066	-0.235097775337477	-0.55302403276677	-0.55302403276677	mouseSampleTag5
Aoki_32003	1.77189941343807	-0.431473866924834	-0.222770985557596	-0.558827280477818	-0.558827280477818	mouseSampleTag5
Aoki_743990	1.77132395186664	-0.426905158714497	-0.220578403193607	-0.561920194979266	-0.561920194979266	mouseSampleTag5
Aoki_15842	1.77581020895208	-0.419427830700448	-0.256643993895979	-0.549869192177828	-0.549869192177828	mouseSampleTag5
Aoki_441240	1.77318824371787	-0.409961338618646	-0.241066330678759	-0.561080287210232	-0.561080287210232	mouseSampleTag5
Aoki_86738	1.76493287150091	-0.351034006366407	-0.219086636064221	-0.597406114535143	-0.597406114535143	mouseSampleTag5
Aoki_457261	1.76395355780821	-0.333509768547446	-0.224911702297753	-0.602766043481507	-0.602766043481507	mouseSampleTag5
Aoki_396961	1.76784802051191	-0.362946622846982	-0.230158846562796	-0.587371275551066	-0.587371275551066	mouseSampleTag5
Aoki_386061	1.76745771312715	-0.351055255973541	-0.235319926999466	-0.590541265077072	-0.590541265077072	mouseSampleTag5
Aoki_459522	1.7664960534869	-0.343579974075567	-0.2341002094098	-0.594407935000764	-0.594407935000764	mouseSampleTag5
Aoki_45838	1.7675381459305	-0.324244645496116	-0.255548228563671	-0.593872635935359	-0.593872635935359	mouseSampleTag5
Aoki_831473	1.76721600212677	-0.333400455625397	-0.246254730685157	-0.593780407908108	-0.593780407908108	mouseSampleTag5
Aoki_294116	1.77067160333116	-0.339846373157149	-0.265902669535221	-0.582461280319397	-0.582461280319397	mouseSampleTag5
Aoki_37724	1.77214428860538	-0.355474026035573	-0.265409560004423	-0.57563035128269	-0.57563035128269	mouseSampleTag5
Aoki_589865	1.77061416339078	-0.355858083527731	-0.253851189281174	-0.580452445290939	-0.580452445290939	mouseSampleTag5
Aoki_710910	1.75528488891394	-0.349761209548712	-0.165035634869263	-0.620244022247981	-0.620244022247981	mouseSampleTag5
Aoki_140246	1.75626899586533	-0.374275713744189	-0.156469577186302	-0.612761852467419	-0.612761852467419	mouseSampleTag5
Aoki_455415	1.75754974507674	-0.378838918923115	-0.160811227500589	-0.608949799326518	-0.608949799326518	mouseSampleTag5
Aoki_360861	1.75714783610939	-0.365133925346983	-0.166002635400949	-0.613005637680731	-0.613005637680731	mouseSampleTag5
Aoki_794677	1.75870788377985	-0.368893417690686	-0.172292899337237	-0.608760783375966	-0.608760783375966	mouseSampleTag5
Aoki_642040	1.75851537562144	-0.328426743754128	-0.196170851074007	-0.616958890396654	-0.616958890396654	mouseSampleTag5
Aoki_233735	1.76167643495868	-0.348821027901735	-0.200849070553028	-0.60600316825196	-0.60600316825196	mouseSampleTag5
Aoki_259315	1.76188899081688	-0.367666964868599	-0.190737632628819	-0.601742196659729	-0.601742196659729	mouseSampleTag5
Aoki_42005	1.75158809522762	-0.416710215901259	-0.113975483787981	-0.610451197769193	-0.610451197769193	mouseSampleTag5
Aoki_865414	1.74840352043514	-0.413009923750167	-0.100571015545449	-0.617411290569763	-0.617411290569763	mouseSampleTag5
Aoki_549276	1.75293839974157	-0.377945668346853	-0.137745645648069	-0.618623542873327	-0.618623542873327	mouseSampleTag5
Aoki_643792	1.75112862236576	-0.390870567885193	-0.12276200401119	-0.618748025234689	-0.618748025234689	mouseSampleTag5
Aoki_203762	1.76302927586756	-0.405853636608304	-0.177879755568965	-0.589647941845147	-0.589647941845147	mouseSampleTag5
Aoki_151368	1.7616668049173	-0.411273387508379	-0.167842702816991	-0.591275357295965	-0.591275357295965	mouseSampleTag5
Aoki_401261	1.76301134872454	-0.414187031227115	-0.174171796266558	-0.587326260615435	-0.587326260615435	mouseSampleTag5
Aoki_749314	1.75544912431188	-0.411988848817034	-0.134733249290169	-0.604363513102337	-0.604363513102337	mouseSampleTag5
Aoki_874685	1.75557606052912	-0.413416715773675	-0.13478935658497	-0.603684994085236	-0.603684994085236	mouseSampleTag5
Aoki_173463	1.75754461116	-0.396983486817605	-0.151970091574557	-0.604295516383918	-0.604295516383918	mouseSampleTag5
Aoki_604680	1.75891737454887	-0.408972956948167	-0.153894983902592	-0.598024716849058	-0.598024716849058	mouseSampleTag5
Aoki_694427	1.75986799615683	-0.409882646354814	-0.15859157346644	-0.595696888167787	-0.595696888167787	mouseSampleTag5
Aoki_39187	1.75967483083365	-0.423486191379967	-0.152058438140137	-0.592065100656774	-0.592065100656774	mouseSampleTag5
Aoki_96830	1.75930305850565	-0.416302146068553	-0.152903651924818	-0.595048630256142	-0.595048630256142	mouseSampleTag5
Aoki_255894	1.78271268070938	-0.370481472053142	-0.355620667763716	-0.528305270446262	-0.528305270446262	mouseSampleTag5
Aoki_774321	1.78299272316116	-0.365930153827709	-0.363798121708523	-0.526632223812465	-0.526632223812465	mouseSampleTag5
Aoki_327290	1.78077865528379	-0.351536231936477	-0.349034506541738	-0.540103958402789	-0.540103958402789	mouseSampleTag5
Aoki_541695	1.78162308056444	-0.356768643360087	-0.354401042851269	-0.535226697176541	-0.535226697176541	mouseSampleTag5
Aoki_736165	1.78172304793588	-0.364413112359709	-0.348401938131463	-0.534453998722354	-0.534453998722354	mouseSampleTag5
Aoki_144028	1.78136006642009	-0.383532985051244	-0.328460450522022	-0.534683315423415	-0.534683315423415	mouseSampleTag5
Aoki_517512	1.78141113772979	-0.370640421339976	-0.339170763217009	-0.535799976586402	-0.535799976586402	mouseSampleTag5
Aoki_367512	1.77955011280146	-0.36415380070569	-0.323899784085443	-0.545748264005165	-0.545748264005165	mouseSampleTag5
Aoki_402009	1.7804260075796	-0.357964322062042	-0.338804897533037	-0.541828393992259	-0.541828393992259	mouseSampleTag5
Aoki_859459	1.77936943584149	-0.352413060825458	-0.332091189542442	-0.547432592736795	-0.547432592736795	mouseSampleTag5
Aoki_235927	1.78248395298389	-0.404741456968603	-0.32705946276067	-0.525341516627308	-0.525341516627308	mouseSampleTag5
Aoki_766658	1.78285868586413	-0.40605362600362	-0.330687079284005	-0.523058990288255	-0.523058990288255	mouseSampleTag5
Aoki_200331	1.78302885604784	-0.393401685616884	-0.341128970197165	-0.524249100116895	-0.524249100116895	mouseSampleTag5
Aoki_684950	1.78223538926474	-0.393253842114579	-0.331594914148424	-0.528693316500869	-0.528693316500869	mouseSampleTag5
Aoki_14845	1.78489258856998	-0.42186835130644	-0.348174297891588	-0.507424969685978	-0.507424969685978	mouseSampleTag5
Aoki_755641	1.78423653686828	-0.422298753093349	-0.33887862505344	-0.511529579360747	-0.511529579360747	mouseSampleTag5
Aoki_197817	1.784251880613	-0.394434086096886	-0.356806711295277	-0.516505541610418	-0.516505541610418	mouseSampleTag5
Aoki_319819	1.78498281883154	-0.411202781920907	-0.355756628959873	-0.509011703975378	-0.509011703975378	mouseSampleTag5
Aoki_6800	1.7847540567713	-0.405006313690247	-0.356459328091282	-0.511644207494886	-0.511644207494886	mouseSampleTag5
Aoki_432116	1.78436042509151	-0.402978825241916	-0.352157773578297	-0.514611913135649	-0.514611913135649	mouseSampleTag5
Aoki_162435	1.77390400290043	-0.357485000842751	-0.277680646471655	-0.569369177793011	-0.569369177793011	mouseSampleTag5
Aoki_591324	1.77378683530787	-0.353379520341034	-0.279761081828799	-0.57032311656902	-0.57032311656902	mouseSampleTag5
Aoki_241080	1.77493319728693	-0.367860973133077	-0.278691555830102	-0.564190334161876	-0.564190334161876	mouseSampleTag5
Aoki_602411	1.77485682843972	-0.373517605491456	-0.274267774766198	-0.563535724091035	-0.563535724091035	mouseSampleTag5
Aoki_450803	1.7767221552555	-0.351673756450553	-0.306368625981012	-0.559339886411969	-0.559339886411969	mouseSampleTag5
Aoki_509038	1.77777153842887	-0.36158454916374	-0.308240390977985	-0.553973299143574	-0.553973299143574	mouseSampleTag5
Aoki_725506	1.77768895391601	-0.356004729758997	-0.311919562679716	-0.55488233073865	-0.55488233073865	mouseSampleTag5
Aoki_327682	1.77588953353966	-0.336036731968816	-0.312147511759275	-0.563852644905785	-0.563852644905785	mouseSampleTag5
Aoki_709749	1.77595099860492	-0.342180192728859	-0.307281953406867	-0.563244426234598	-0.563244426234598	mouseSampleTag5
Aoki_304188	1.77327867308027	-0.338954443714245	-0.286917709944919	-0.573703259710551	-0.573703259710551	mouseSampleTag5
Aoki_329867	1.77395793402655	-0.326522616847399	-0.303406951437472	-0.57201418287084	-0.57201418287084	mouseSampleTag5
Aoki_206958	1.77990878601741	-0.411926912862812	-0.295890941942289	-0.536045465606156	-0.536045465606156	mouseSampleTag5
Aoki_318535	1.77910699096845	-0.417848410259111	-0.285415805070606	-0.537921387819366	-0.537921387819366	mouseSampleTag5
Aoki_339066	1.77937587695908	-0.415267478149367	-0.289152198705318	-0.537478100052199	-0.537478100052199	mouseSampleTag5
Aoki_454241	1.77622787992303	-0.395575723179818	-0.27200785723271	-0.554322149755251	-0.554322149755251	mouseSampleTag5
Aoki_153026	1.77729448946008	-0.408414182519962	-0.274064541105509	-0.547407882917304	-0.547407882917304	mouseSampleTag5
Aoki_611194	1.77829073558015	-0.404840357325994	-0.284616142917234	-0.544417117668463	-0.544417117668463	mouseSampleTag5
Aoki_235681	1.78048289459008	-0.390820728388424	-0.31395695491514	-0.537852605643258	-0.537852605643258	mouseSampleTag5
Aoki_269523	1.78009259980527	-0.391829983377602	-0.309315322555084	-0.53947364693629	-0.53947364693629	mouseSampleTag5
Aoki_174995	1.78011033268081	-0.378277444504118	-0.318800404042798	-0.541516242066945	-0.541516242066945	mouseSampleTag5
Aoki_689929	1.78006326189936	-0.384679363784299	-0.313768578394686	-0.540807659860187	-0.540807659860187	mouseSampleTag5
Aoki_79119	1.77820118842842	-0.382320922181294	-0.297290763304178	-0.549294751471474	-0.549294751471474	mouseSampleTag5
Aoki_810817	1.77772377023082	-0.380826715123706	-0.293917959083382	-0.551489548011866	-0.551489548011866	mouseSampleTag5
Aoki_729334	1.77785015186533	-0.393280447445984	-0.287228009454925	-0.548670847482208	-0.548670847482208	mouseSampleTag5
Aoki_587171	1.77896449785406	-0.396212093066709	-0.295656956677156	-0.543547724055097	-0.543547724055097	mouseSampleTag5
Aoki_674776	1.7789716850969	-0.389563899539007	-0.29980590077763	-0.544800942390134	-0.544800942390134	mouseSampleTag5
Aoki_413004	1.7809185832089	-0.535632907780364	-0.317946505358022	-0.391706262290152	-0.535632907780364	mouseSampleTag5
Aoki_423893	1.77763163908094	-0.53405960783801	-0.291494196195576	-0.38490406523223	-0.567173769815129	mouseSampleTag5
Aoki_484725	1.78020285646974	-0.510842060996038	-0.350996135909661	-0.347327363100399	-0.571037296463643	mouseSampleTag5
Aoki_238335	1.77531875103968	-0.540865616790366	-0.324496882398429	-0.320072047572134	-0.58988420427875	mouseSampleTag5
Aoki_265375	1.77084365296822	-0.537801505742032	-0.330849946032448	-0.280149871585068	-0.622042329608669	mouseSampleTag5
Aoki_659594	1.7850546791619	-0.452071020666235	-0.422065591607689	-0.365496933742496	-0.545421133145476	mouseSampleTag5
Aoki_843991	1.78290147454331	-0.479778111950201	-0.407304323205965	-0.338518916810401	-0.557300122576739	mouseSampleTag5
Aoki_621731	1.78259675729804	-0.422601312422584	-0.35094748846239	-0.428682357771411	-0.58036559864166	mouseSampleTag5
Aoki_643623	1.78178093999806	-0.354072309507439	-0.399017924754097	-0.438279942890201	-0.590410762846326	mouseSampleTag5
Aoki_36538	1.74400579999431	-0.259049872882357	-0.231390317364594	-0.465410432695082	-0.788155177052282	mouseSampleTag5
Aoki_867585	1.73360136400036	-0.244899142509834	-0.25407102617397	-0.384999498163925	-0.849631697152633	mouseSampleTag5
Aoki_113688	1.76510097162634	-0.316105808065753	-0.366897396720634	-0.361585530823352	-0.720512236016605	mouseSampleTag5
Aoki_567795	1.74380001903092	-0.186147556237038	-0.359220128228292	-0.402554719428582	-0.795877615137007	mouseSampleTag5
Aoki_66656	1.77153133890202	-0.475710251915735	-0.220602733993906	-0.471792567806229	-0.603425785186146	mouseSampleTag5
Aoki_664141	1.77144123807409	-0.442508997118707	-0.229091303838472	-0.483310189524302	-0.61653074759261	mouseSampleTag5
Aoki_247025	1.77550568761968	-0.402170483595642	-0.277790365394077	-0.482344132143239	-0.613200706486724	mouseSampleTag5
Aoki_766901	1.7676455619938	-0.397735977219971	-0.219043871825424	-0.516233628505788	-0.634632084442616	mouseSampleTag5
Aoki_658402	1.75599926390862	-0.428354985547004	-0.263206021137744	-0.31178004380012	-0.752658213423755	mouseSampleTag5
Aoki_183178	1.77056569543402	-0.416679765082351	-0.275279322641776	-0.408918720887206	-0.669687886822684	mouseSampleTag5
Aoki_539268	1.77064715898041	-0.367172897683916	-0.299707078782874	-0.427349716484934	-0.676417466028688	mouseSampleTag5
Aoki_641620	1.76367032776295	-0.368404094808422	-0.270350210815331	-0.407638546892296	-0.717277475246899	mouseSampleTag5
Aoki_112041	1.72382871960726	-0.281164667247545	-0.0680917647583123	-0.687286143800701	-0.687286143800701	mouseSampleTag5
Aoki_249294	1.72471608756068	-0.282908632121239	-0.070414823221052	-0.685696316109192	-0.685696316109192	mouseSampleTag5
Aoki_71913	1.7246515638963	-0.295139471319067	-0.0623370747131987	-0.683587508932016	-0.683587508932016	mouseSampleTag5
Aoki_220384	1.72758751304468	-0.29227478791152	-0.0756892719399027	-0.679811726596629	-0.679811726596629	mouseSampleTag5
Aoki_455957	1.71548024816794	-0.249671876146043	-0.0576399838918992	-0.704084194064999	-0.704084194064999	mouseSampleTag5
Aoki_552060	1.7188328309553	-0.261590365892361	-0.0620083292993537	-0.697617067881794	-0.697617067881794	mouseSampleTag5
Aoki_640924	1.71059007252198	-0.262610644538216	-0.0309698134656425	-0.708504807259058	-0.708504807259058	mouseSampleTag5
Aoki_95367	1.71755865177082	-0.268773660043671	-0.0523522204039473	-0.698216385661602	-0.698216385661602	mouseSampleTag5
Aoki_776693	1.71635595097297	-0.269722511810664	-0.0472481233756274	-0.69969265789334	-0.69969265789334	mouseSampleTag5
Aoki_20194	1.71594782779509	-0.279151612568388	-0.0396374542352934	-0.698579380495705	-0.698579380495705	mouseSampleTag5
Aoki_523885	1.71746119246104	-0.276368242815574	-0.0470068683112266	-0.697043040667117	-0.697043040667117	mouseSampleTag5
Aoki_47061	1.71842184708686	-0.322692674795276	-0.0228687923365608	-0.686430189977511	-0.686430189977511	mouseSampleTag5
Aoki_48171	1.71183537814832	-0.299141340750125	-0.0127137104357405	-0.699990163481229	-0.699990163481229	mouseSampleTag5
Aoki_710015	1.71167918899282	-0.298766362271652	-0.0123846148970051	-0.700264105912082	-0.700264105912082	mouseSampleTag5
Aoki_685112	1.71440267161266	-0.302745542320016	-0.0196939365050913	-0.695981596393777	-0.695981596393777	mouseSampleTag5
Aoki_724843	1.71464770982043	-0.301206837839262	-0.0214661032013895	-0.695987384389891	-0.695987384389891	mouseSampleTag5
Aoki_532096	1.70871504000911	-0.289314966451412	-0.00764133193063329	-0.705879370813532	-0.705879370813532	mouseSampleTag5
Aoki_53786	1.70609394517159	-0.281407757096768	-0.00338985487859507	-0.710648166598112	-0.710648166598112	mouseSampleTag5
Aoki_194231	1.70685112105738	-0.282516451478972	-0.00530999811643398	-0.709512335730989	-0.709512335730989	mouseSampleTag5
Aoki_98069	1.70147734440442	-0.277527523561543	0.00982614975040548	-0.716887985296642	-0.716887985296642	mouseSampleTag5
Aoki_439932	1.69479707772326	-0.264597987403492	0.0238184154138272	-0.7270087528668	-0.7270087528668	mouseSampleTag5
Aoki_126634	1.69245918716257	-0.32698124499952	0.0658366307131694	-0.715657286438109	-0.715657286438109	mouseSampleTag5
Aoki_527902	1.69816252050859	-0.331655497432581	0.0503313186718578	-0.708419170873932	-0.708419170873932	mouseSampleTag5
Aoki_678844	1.6962749098538	-0.326973844484821	0.0539546599933468	-0.711627862681161	-0.711627862681161	mouseSampleTag5
Aoki_864463	1.71356641812989	-0.350674331953221	0.00870685969700259	-0.685799472936835	-0.685799472936835	mouseSampleTag5
Aoki_543931	1.71234358364267	-0.334966150269357	0.00512096119210004	-0.691249197282707	-0.691249197282707	mouseSampleTag5
Aoki_865315	1.70976132603647	-0.328984569998588	0.0108890014911194	-0.6958328787645	-0.6958328787645	mouseSampleTag5
Aoki_545338	1.70284027392776	-0.323138543836097	0.0309428210294702	-0.705322275560565	-0.705322275560565	mouseSampleTag5
Aoki_194737	1.70567859804202	-0.351913249934529	0.035861601980429	-0.69481347504396	-0.69481347504396	mouseSampleTag5
Aoki_283545	1.70438759440908	-0.341516894619113	0.0351245809783453	-0.698997640384157	-0.698997640384157	mouseSampleTag5
Aoki_357268	1.67793235772063	-0.305791052870684	0.0912927394987556	-0.654642806207733	-0.808791238140969	mouseSampleTag5
Aoki_259077	1.68775474576794	-0.302301764984402	0.062147087809627	-0.658752662303361	-0.788847406289799	mouseSampleTag5
Aoki_754210	1.68895219746303	-0.278899967481941	0.044269402041488	-0.655852337616825	-0.79846929440575	mouseSampleTag5
Aoki_252643	1.68417283369984	-0.211799699848675	0.0180549951824683	-0.683210973412201	-0.807217155621436	mouseSampleTag5
Aoki_337233	1.70080992382961	-0.263086353517276	-0.00309872879397496	-0.650426871031391	-0.784197970486967	mouseSampleTag5
Aoki_116572	1.74741672936013	-0.436252026041722	-0.100145110704388	-0.52518024482893	-0.685839347785089	mouseSampleTag5
Aoki_504231	1.73163339961631	-0.431042288758496	-0.0332270443366018	-0.558056509774341	-0.709307556746874	mouseSampleTag5
Aoki_232325	1.71124646874807	-0.372584734600227	0.0186558553597543	-0.603450489336163	-0.753867100171433	mouseSampleTag5
Aoki_688836	1.72477596009377	-0.294253221480991	-0.0761562343651333	-0.588840614671705	-0.765525889575943	mouseSampleTag5
Aoki_4697	1.73958993359902	-0.396345667979585	-0.0688884645613755	-0.637177900529028	-0.637177900529028	mouseSampleTag5
Aoki_369407	1.73922747348386	-0.395557238864778	-0.067709682610148	-0.637980276004465	-0.637980276004465	mouseSampleTag5
Aoki_663922	1.73767033559746	-0.3801970778022	-0.0680369809359384	-0.644718138429659	-0.644718138429659	mouseSampleTag5
Aoki_714196	1.73530486199245	-0.385504069188068	-0.055993736004107	-0.646903528400139	-0.646903528400139	mouseSampleTag5
Aoki_84657	1.74341953792481	-0.414086157109845	-0.0779823306464041	-0.625675525084282	-0.625675525084282	mouseSampleTag5
Aoki_518141	1.7410151985148	-0.416202870971661	-0.0669054026637168	-0.628953462439714	-0.628953462439714	mouseSampleTag5
Aoki_94605	1.73124717272526	-0.413456907552868	-0.0285895433784537	-0.644600360896971	-0.644600360896971	mouseSampleTag5
Aoki_28900	1.73561327434095	-0.405128734578847	-0.0489873616551002	-0.640748589053501	-0.640748589053501	mouseSampleTag5
Aoki_564545	1.73589446641865	-0.424760792008891	-0.0427309489043205	-0.634201362752721	-0.634201362752721	mouseSampleTag5
Aoki_508375	1.72373732196813	-0.427424524920523	0.00446999763545832	-0.650391397341533	-0.650391397341533	mouseSampleTag5
Aoki_704874	1.72092772742778	-0.414250525803659	0.00991383190048144	-0.658295516762302	-0.658295516762302	mouseSampleTag5
Aoki_712439	1.72022192639877	-0.403887593780565	0.00853434054046496	-0.662434336579333	-0.662434336579333	mouseSampleTag5
Aoki_263487	1.72229142986103	-0.374242853958144	-0.0112403081538112	-0.668404133874535	-0.668404133874535	mouseSampleTag5
Aoki_281421	1.72768059441815	-0.387480950930775	-0.0254126069330989	-0.657393518277139	-0.657393518277139	mouseSampleTag5
Aoki_776346	1.72878832870353	-0.381681554399429	-0.0321333499404852	-0.657486712181809	-0.657486712181809	mouseSampleTag5
Aoki_249031	1.74453869084507	-0.372425696363875	-0.101169587946335	-0.63547170326743	-0.63547170326743	mouseSampleTag5
Aoki_302243	1.74473153198519	-0.380948921424428	-0.097922430093058	-0.63293009023385	-0.63293009023385	mouseSampleTag5
Aoki_30576	1.74442915368583	-0.333811194655111	-0.121631742397488	-0.644493108316615	-0.644493108316615	mouseSampleTag5
Aoki_719729	1.74640607802178	-0.345454857668738	-0.123952826682002	-0.638499196835519	-0.638499196835519	mouseSampleTag5
Aoki_211008	1.74430943602915	-0.355963441765936	-0.108594584191652	-0.639875705035779	-0.639875705035779	mouseSampleTag5
Aoki_836871	1.74855099660837	-0.354440236852708	-0.128952428131829	-0.632579165811914	-0.632579165811914	mouseSampleTag5
Aoki_78238	1.74751578591634	-0.363446952369922	-0.119258781555992	-0.632405025995211	-0.632405025995211	mouseSampleTag5
Aoki_677782	1.74799191986352	-0.360246480313333	-0.123169654837426	-0.632287892356379	-0.632287892356379	mouseSampleTag5
Aoki_103117	1.7460713981724	-0.323261017530946	-0.135704006036058	-0.643553187302696	-0.643553187302696	mouseSampleTag5
Aoki_116403	1.74546579802102	-0.313065661248916	-0.139417745642542	-0.646491195564783	-0.646491195564783	mouseSampleTag5
Aoki_146764	1.75063718864614	-0.350623219194214	-0.14110881472613	-0.629452577362901	-0.629452577362901	mouseSampleTag5
Aoki_739653	1.74909876783905	-0.346665165508606	-0.135945974841583	-0.633243813744431	-0.633243813744431	mouseSampleTag5
Aoki_233879	1.75238163086668	-0.34739039421725	-0.151598760513185	-0.626696238068123	-0.626696238068123	mouseSampleTag5
Aoki_652874	1.75029772083215	-0.340404077232496	-0.145431114664307	-0.632231264467672	-0.632231264467672	mouseSampleTag5
Aoki_882362	1.73455467801417	-0.291100269410177	-0.105154579279462	-0.669149914662266	-0.669149914662266	mouseSampleTag5
Aoki_64359	1.73555443661097	-0.270119771168188	-0.124195193365628	-0.670619736038577	-0.670619736038577	mouseSampleTag5
Aoki_130748	1.73854526485819	-0.281497629373155	-0.129258787374903	-0.663894424055068	-0.663894424055068	mouseSampleTag5
Aoki_148364	1.73700196741057	-0.288055973076204	-0.117803420711533	-0.665571286811415	-0.665571286811415	mouseSampleTag5
Aoki_339606	1.74055786302302	-0.299224960101449	-0.126003361176893	-0.657664770872341	-0.657664770872341	mouseSampleTag5
Aoki_678190	1.73852702369705	-0.306728794068603	-0.112033263752036	-0.659882482938203	-0.659882482938203	mouseSampleTag5
Aoki_13792	1.73336019568954	-0.311048817550329	-0.0873326749488233	-0.667489351595194	-0.667489351595194	mouseSampleTag5
Aoki_680634	1.73858800533945	-0.321858293633488	-0.102849173787591	-0.656940268959186	-0.656940268959186	mouseSampleTag5
Aoki_96214	1.73488628372188	-0.35431491153042	-0.0692047332053566	-0.655683319493051	-0.655683319493051	mouseSampleTag5
Aoki_89515	1.73796129002542	-0.340619042001722	-0.0892933850305976	-0.654024431496552	-0.654024431496552	mouseSampleTag5
Aoki_93497	1.73668052040217	-0.344277705746666	-0.0819024350140303	-0.655250189820738	-0.655250189820738	mouseSampleTag5
Aoki_840633	1.73610585909629	-0.34883467805685	-0.0770721961720951	-0.655099492433673	-0.655099492433673	mouseSampleTag5
Aoki_270377	1.73080144711114	-0.34749783899531	-0.0563554840432922	-0.66347406203627	-0.66347406203627	mouseSampleTag5
Aoki_804928	1.72819423268845	-0.347033845294492	-0.0464268950933396	-0.667366746150308	-0.667366746150308	mouseSampleTag5
Aoki_754954	1.72903343816731	-0.331785933421222	-0.057832019054505	-0.669707742845792	-0.669707742845792	mouseSampleTag5
Aoki_96954	1.73370402659686	-0.338107919758415	-0.0730049704318062	-0.661295568203322	-0.661295568203322	mouseSampleTag5
Aoki_570742	1.73147985411838	-0.33626143366311	-0.0650497940744725	-0.665084313190399	-0.665084313190399	mouseSampleTag5
Aoki_7915	1.7628343197577	-0.213353663703745	-0.340238798058217	-0.60462092899787	-0.60462092899787	mouseSampleTag5
